title,text
Rational and calm discussion on Hong Kong extradition bill urged,"Core administrative and business areas of city partially reopened after rioting
Calls for calm and rational discussions on Hong Kong's extradition bill were made on Thursday, after the city experienced chaos and economic losses due to Wednesday's protest-turned-riot.
The appeals came after tens of thousands of demonstrators paralyzed Hong Kong's core administrative and business area to halt deliberation of the extradition bill in the Legislative Council. During the protest, there were several violent clashes between radical demonstrators and riot police.
In a televised speech on Wednesday night, HKSAR Chief Executive Carrie Lam Cheng Yuet-ngor called the protest ""a blatant, organized riot"".
The rioting left 22 police officers and 81 protestors injured. Eleven demonstrators have been arrested for unlawful assembly, assaulting the police, disorderly conduct in a public place and other rioting-related crimes, according to police.
After being paralyzed for all of Wednesday, traffic in Admiralty - the area where the SAR government headquarters, the Legislative Council and many international financial institutions are located - partially resumed on Thursday, with plastic bags, water bottles and umbrellas scattered on the roadway.
The government headquarters will remain closed on Friday due to security concerns.
The scheduled second reading of the government's extradition bill has been postponed to next week at the soonest.
Hong Kong stocks dropped for a second consecutive trading session on Thursday, with market sentiment weighed down by fear that tensions between protesters and police remain high after the city's violent demonstrations.
After an almost 500-point tumble in the morning session, the city's Hang Seng Index cut its losses later in the afternoon and closed down by 0.05 percent, or 13.7 points, to 27,294.
Legislator Wong Ting-kwong, who represents the import and export sector in Legislative Council, called on Hong Kong to return to order soon, saying it will help address the international community's concern over its business environment.
Responding to worries over Hong Kong's stability and judicial independence, Wong said most of them were generated by a lack of understanding of Hong Kong society. He added that the demonstrators' violent methods were threatening public safety.
Wong called on the government to better explain the issue to the public. ""As social stability is restored, I'm confident that international concerns will be allayed accordingly,"" Wong said.
While strongly condemning violent acts by some demonstrators, Commissioner of Police Lo Waichung said the police sincerely hope the public can express their opinions in a peaceful, orderly and lawful manner.
Saddened by the violent conflicts on Wednesday, the Law Society of Hong Kong reiterated that the bill should be debated in a calm, rational and constructive manner, with a view to finding a suitable solution for the benefit of Hong Kong as a whole.
In a statement issued on Thursday, the professional association for solicitors in Hong Kong stressed that the city is a civilized society with a diverse population, where engagement through rational debate has always been respected.
The Democratic Alliance for the Betterment and Progress of Hong Kong - the largest political party in the Legislative Council - urged opponents not to deteriorate the already chaotic situation in the council, nor to jeopardize its constitutional duties to scrutinize bills.
Noting that many protestors were of the younger generation, the party stressed that young people today will be the pillars of the city tomorrow. It called on them to stop tearing apart society through extreme behavior, and try to seek constructive measures to remedy the chaos.
In Beijing, the Ministry of Foreign Affairs on Thursday stressed that it was unnecessary for some people to worry that amendments to Hong Kong's extradition law will affect the international community's confidence in the SAR.
Geng Shuang, spokesman of the ministry, noted that Hong Kong has been a stable and prosperous economy since the SAR's return to the motherland, while the ""one country, two systems"" principle and a high degree of autonomy are being successfully implemented.
Contact the writers at heshusi@chinadailyhk.com
Credit: He Shusi, Li Bingcun and Dai Kaiyi in Hong Kong"
G7 Summit once again displays faked unity,"The G7 Summit that ended in the French seaside city of Biarritz on Monday is the latest proof of how irrelevant the forum has become.
That was not a secret even before the summit when French President Emmanuel Macron decided to abandon the idea of having a joint communiqu¨¦ for the first time in the G7 Summit's 45-year history. The memory of US President Donald Trump on Air Force One ordering his representative in Canada not to sign the joint communiqu¨¦ last year must still be fresh.
The sharp differences among the leaders, especially between the US president and the rest, on everything from climate change and the Iran nuclear deal to trade and multilateralism, are known to all.
What's worse is a faked unity that the G7 leaders tried hard to present to the world, including a 260-word declaration. There was unity, though, when the G7 leaders chose to turn a blind eye to many critical issues in the world and not to challenge the US leader on major issues they strongly disagree on.
The declaration says that the G7 is committed to stabilizing the global economy, and promoting opening-up and fair trade. It does not mention the US administration's protectionism, unilateralism and disruptive behavior which are the real threat to global trade and economy today.
Macron did not touch upon that at all at the joint press conference with the US leader after the conclusion of the summit, perhaps in a bid to please the latter. But appeasing and pleasing the US leader is no guarantee that he won't slap punitive tariffs on European and Japanese cars and French wines.
On Iran, the declaration says the G7 leaders fully share two objectives: ensuring Iran never acquires nuclear weapons, and fostering peace and stability in the region. It does not say that the US withdrawing from the landmark 2015 Iran nuclear deal and re-imposing sanctions on Iran are a major cause of the tensions in the Persian Gulf, rather the entire Middle East.
It is ironical that the countries which threw Libya into chaos in 2011 pretend in the declaration that they are the saviors, not the cause of the chaos in the country. There is no confession.
With nothing relevant to agree on, the declaration even reaffirms the existence and importance of the Sino-British Joint Declaration of 1984 on Hong Kong, a reflection that some G7 countries still live in their colonial past. The declaration also says violence in Hong Kong should be avoided. But what we have seen so far is the excessive restraint exercised by Hong Kong police compared with the heavy-handedness and brutality exhibited by French and US police in cracking down on the ""Yellow Vest"" and Occupy Wall Street protesters.
It's a shame that there is no mention in the declaration of the environment or climate change and growing inequality, two major issues that Macron enlisted as key topics for the summit. There is absolutely no mention of the Paris climate accord. There was a pledge of a meager $20 million to support Brazil to fight the Amazon fires. But it was rejected by Brazilian President Jair Bolsonaro.
Meanwhile, the US president has sparked controversy in the US by suggesting his own Miami resort as the venue for next year's G7 Summit. But with no substance coming out of the Biarritz G7 Summit, there is really no need to keep the G7 alive, which has been on life support for some time now. G20 is a much more viable forum for the world today.
The author is chief of China Daily EU Bureau based in Brussels.
chenweihua@chinadaily.com.cn
Credit: Chen Weihua"
Mainland airlines step up efforts to aid inconvenienced passengers,"China's civil aviation authority and airlines have been sparing no efforts in accommodating passengers in Hong Kong affected by flight cancellations.
Hong Kong International Airport was forced to suspend all check-ins for departing flights for a second straight day on Tuesday afternoon as protesters returned and brought chaos to the airport, hours after it resumed a limited number of flights in the morning.
The Civil Aviation Administration of China said that efforts will be made to increase the transfer capacity of airports in the Guangdong-Hong Kong-Macao Greater Bay Area to avoid disruption to trips between the mainland and Hong Kong following recent disruptions at the special administration region's airport.
It will enhance flight capacity as well as provide easier access for passengers to reschedule or refund tickets, the administration said on Monday.
Mainland airlines such as Air China, China Eastern and China Southern, all stepped up their efforts to handle inconvenienced passengers. The airlines said Tuesday they will fully refund or help with ticket bookings for passengers affected by cancellations.
Air China, which canceled 22 flights on Monday and Tuesday, said it will arrange extra flights between Beijing and Shenzhen, Guangdong province, on Tuesday to cope with the passenger demand due to the protest at Hong Kong's airport.
The ongoing situation has disrupted travel plans for many passengers and caused inconvenience.
Passengers also expressed deep concerns about their recent trips to Hong Kong amid a massive backlog of flights.
Huang Yanheng, 29, who works at a consulting company in Beijing, plans to travel to Indonesia next week and needs to transfer in Hong Kong.
""I planned the trip almost half a year ago but the woes at the airport still remain. Therefore I had to cancel my trip,"" he said, adding that he will try to avoid nonessential travel to Hong Kong.
Wang Keju"
HK educators decry protesters' use of students,"Hong Kong's educators on Thursday expressed concern over secondary school students' participation in political assemblies, warning that it is a worrying sign for these juveniles in developing their sense of values.
Their remarks came as hundreds of secondary school students, together with some teachers and parents, rallied at Edinburgh Place in Central by Victoria Harbor in opposition to the now-shelved extradition amendment bill. Some of the participants at the assembly held signs encouraging participation in strikes that protesters plan on every Monday starting Sept 2, the first day of 2019/20 academic year.
Ho Hon-kuen, principal of Elegantia College, a local secondary school, called the assembly a one-sided event, instead of a discussion including different views.
One of the demands made by protesters this summer in the special administrative region - that the government release all lawbreakers arrested during protests - is ""very dangerous"" and goes against the city's longtime core value, the rule of law, Ho said.
Ho warned that such rallies are harmful to secondary school students, who are the future of the city, in developing their value system and ability to think in a comprehensive and diversified manner.
Ho, who also is chairman of Education Convergence, a leading association of local educators, also said it's unreasonable to stage a boycott based on a political stance in secondary schools. No one in the secondary education system, including students, teachers and school officials, should be pulled into any political dispute.
He said he hoped organizers would show some sympathy given the academic pressure on students and teachers.
Wong Kwan-yu, president of the Hong Kong Federation of Education Workers, said secondary school students should not be involved in political activities, as these juveniles are not mature enough to handle and comprehend complicated political issues.
Wong warned that their participation in the assembly on Thursday afternoon is a warning sign for the education sector and their parents.
These students could be easily incited, Wong said. Peaceful assemblies and strikes are usually the first step for anti-government protesters to incite immature students into making further moves, he cautioned.
But he said there are some common practices at secondary schools to manage students who are absent from classes. Parents have to submit an application if their children are not able to attend school, and the school will review whether the absence is reasonable.
On Tuesday, Secretary for Education Kevin Yeung Yun-hung reiterated that the Education Bureau is against any form of strike.
No one is allowed to use school as a place to express political demands, nor to draw innocent, underage students into a political vortex and use them as a means to increase the momentum and pressure against the government, Yueng said.
Yuen Long protest
Separately, MTR Corp - Hong Kong's subway operator - expressed regret over illegal acts by protesters at the Yuen Long MTR station on Wednesday night.
In a statement issued in the early hours of Thursday morning, it said that the vandalism that occurred was unacceptable and that it had filed a report with police in connection with the incident.
During the protest, two men were arrested for unlawful assembly outside Yuen Long Station, the police said on Thursday. More than 1,000 protesters had gathered inside and outside the Yuen Long MTR station late on Wednesday.
The protests expressed anger about an attack on commuters at the station on July 21.
Police dispersed the illegal assembly after repeated warnings were ignored, officials said. The protesters then retreated into the station and confronted the police.
The protesters used stickers to block the card readers at subway gates so commuters could not use their transit cards to get out of the station, according to a 31-year-old Yuen Long resident and commuter who identified himself as Chen. He and other passengers left the station through a security exit, as normal exits were blocked by protesters resisting the police.
A resident named Lilly Wang said she took the bus after hearing of the situation at Yuen Long Station. But the bus was stopped near Long Ping Station - 1.4 kilometers from Yuen Long Station - because roads were blocked. She spent another 20 minutes walking home.
The chaos has affected Yuen Long residents' daily lives, Wang said.
Shops along the street that usually are open until midnight were closed. Subway service to Yuen Long Station resumed on Thursday morning, but damage could still be seen at the station, Wang said.
Firefighting equipment such as hoses and extinguishers were taken out and used by protesters. Newspaper boxes and rubbish bins were knocked over. Graffiti on the walls had been temporarily covered with boards.
On July 21, at least 45 people had been injured when a mob in white shirts stormed Yuen Long Station. Twenty-eight people have been arrested in the incident.
Among them, two men were charged with rioting on Thursday for alleged participation in the July attack. They are set to appear at the Fanling Magistrates' Courts on Friday, according to police.
China Daily"
Scholar: Hong Kong's future in the balance,"The demonstrators in Hong Kong risk jeopardizing the special administrative region's future as a vital hub in one of the most dynamic regions in the world, according to a leading China commentator.
Martin Jacques, author of When China Rules the World: The End of the Western World and the Birth of a New Global Order and a senior fellow at Cambridge University, said Hong Kong's position in the Greater Bay Area - a megalopolis which also comprises the Macao SAR, Guangzhou, Shenzhen and seven other Guangdong province cities - offers it immense opportunities.
""The opportunities are vast, and Hong Kong needs to be part of it. This is going to be the most dynamic regional economy in the world,"" Jacques said.
Beijing intends for Hong Kong to be the financial and trade center of the Greater Bay Area, which will be a technology and innovation center where 70 million people live. The development plan for the area was published by the State Council in February.
Jacques believes this is where the future of Hong Kong and also of many of those demonstrating should lie.
""The future of Hong Kong is as part of southern China. That is where it is, and that is what it is and that is what it has to embrace. The people need to think strategically about this and not defensively,"" he said.
Jacques believes that the demonstrators fail to understand this and that they cling to some false notion that vestiges of colonial rule offered them a better future.
""What I fear about these demonstrators is that they are nihilistic. What do they offer Hong Kong? They actually offer it destruction. They walk around with Union Jacks and American flags. Just what do they think they are doing?"" he said.
Jacques said he fully supported the face mask ban imposed by Hong Kong Chief Executive Carrie Lam Cheng Yuet-ngor on Friday.
""The ban on face masks is entirely appropriate and overdue. Demonstrators should be accountable for their own actions,"" Jacques said.
He said Hong Kong and central government authorities have shown ""considerable restraint"" in handling the violence of the demonstrators, whose actions would not have been tolerated in the Western countries that somehow champion them.
The 217 environmental protesters arrested this week at the Extinction Rebellion attempted to close down London's streets. This is an example of how United Kingdom authorities deal with such issues, Jacques added.
""What if the Extinction Rebellion tried to close Heathrow, as the Hong Kong demonstrators did at Hong Kong International Airport? The British would have sent in a strong force and arrested them all. You cannot tolerate a nerve center of your country being disrupted like that,"" he said.
Jacques, who lived in Hong Kong from 1998 - just a year after the handover from the British - until 2001, said there is a tendency for some in Hong Kong to look westward rather than northward to the Chinese mainland, where their future lies.
""I found many in Hong Kong extremely ignorant about China and even looked down on people from the mainland because 20 years ago they were much richer,"" he said.
Hong Kong's GDP in proportion to the Chinese mainland has slumped from a peak of 27 percent in 1993 to less than 3 percent now.
Jacques believes that the Chinese mainland is being blamed for problems that are actually Hong Kong's own doing.
""Inequality of income and wealth in Hong Kong, which was always sky high, has got worse,"" he said.
He also believes the economy is in stasis, relying heavily on trade and financial services and not embracing technology like the Chinese mainland or similar-sized economies such as Singapore have done.
""While the Chinese mainland has kept reinventing itself, Hong Kong hasn't managed to do that. I mean, basically, what is Hong Kong? It is a financial center, it is tourism and it is a property market,"" he said.
He blames some of this lack of modernization on the British colonial legacy.
""The British legacy is not one of science and technology but of financial services speculation.
Jacques believes the model of ""one country, two systems"" established under the Basic Law of Hong Kong, is one that serves the SAR well and could not have been adopted by a typical Western state.
""China is not in its bones a nation state, but a civilization state. China has always had to accept a great deal of diversity across the country. Nation states such as in the West, where there is much greater homogeneity, would not be able to tolerate that difference,"" he said.
Jacques said the system has worked well because it allows for the flexibility for both Hong Kong and the Chinese mainland to evolve.
""It is not one country on one hand and two systems on the other. It has its own dynamism where the two are in constant interplay, where the situation is not one of stasis.""
Jacques finds it difficult to comprehend how Western media have covered the demonstrations in Hong Kong.
""The Western mentality has been 'three cheers' to the demonstrators, some of which have been really violent. They are like urban guerrillas. How can you support that behavior and have that attitude?"" he said.
""I am not saying that you shouldn't hear them. A significant proportion are young people, so you have got to listen to them. You don't, however, have to agree with them.""
Jacques believes the demonstrations are potentially hugely damaging for Hong Kong with the huge potential the Chinese mainland represents.
One of the next global megatrends over the next 20 years will be the opening-up of China's financial and capital markets, in which the SAR could have a major role.
""It is disastrous for Hong Kong. Shanghai will be the most important financial center for that, but China will need several financial centers and Hong Kong must be part of that - that and its role in southern China's development, where the potential is enormous, should be its future,"" he said.
andrewmoody@chinadaily.com.cn
Credit: Andrew Moody"
Clothing brand must come clean on HK 'strike',"ON MONDAY, demonstrators in Hong Kong called for a ""strike"", asking schools, shops, and factories to close for one day in ""protest"" against the local government. Their call elicited little response from Hong Kong residents, but some outlets of clothing brand Zara kept their shutters down. China Daily writer Zhang Zhouxiang comments:
Some photographs on social media networks show some Zara outlets were closed on Monday, prompting some people to reportedly ask Zara to explain why they were closed.
Zara issued a ""statement"" on Monday night via its micro blog account, saying it has always supported the territorial integrity of China and the ""one country, two systems"", and ""never supported any strike"". So why were some of its outlets closed?
The common interests of the residents of the Hong Kong Special Administrative Region lie in maintaining social order and the rule of law, and helping the SAR prosper. The ""strike"" call was aimed at disturbing Hong Kong's social order and harming the city's economy. That's why the majority of Hong Kong residents and businesses rejected the ""strike"" call.
But since its outlets were closed, people might get the impression that Zara supports the demonstrators, and many of them may choose to boycott the brand, causing Zara heavy losses.
In response to Zara's ""statement"" on its micro blog, which is mainly in the Chinese language, one netizen said: ""Please make a statement in English, on Twitter and Facebook."" If the clothing brand issues a statement only in Chinese, some consumers might think it has done so to please Chinese consumers, not out of sincerity.
If Zara really wants to win back the trust of Chinese consumers, it should issue a statement on other social media platforms in English saying it does not support the Hong Kong insurrectionists.
Credit: Zhang Zhouxiang"
US officials urged to stop meddling in HK affairs,"China asked the United States on Thursday to clarify media reports about a US official's meeting with major ""Hong Kong independence"" activists, urging it to stop sending ""wrong signals"" to the violent lawbreakers in the country's special administrative region.
The Office of the Commissioner of the Ministry of Foreign Affairs in the Hong Kong Special Administrative Region urgently summoned a senior official at the US Consulate General, urging US officials to immediately make a clean break from anti-China forces who stir up trouble in Hong Kong, to refrain from meddling in Hong Kong affairs and to avoid going further down the wrong path, according to a statement on the office's website.
Julie Eadeh, a political counselor at the US Consulate General in Hong Kong, was reported to have met Hong Kong separatist leaders in a hotel in Hong Kong on Tuesday. They include Joshua Wong Chi-fung, one of the leaders of the 2014 Occupy Movement.
China is firm in upholding national sovereignty and security and Hong Kong's prosperity and stability, and in opposing any interference in Hong Kong affairs by any country, organization or individual in whatever form, the statement said.
""We strongly urge the members of the US Consulate General in Hong Kong to abide by international law and basic norms governing international relations, including the Vienna Convention on Diplomatic Relations and the Vienna Convention on Consular Relations, and observe their obligations as consular personnel,"" the statement said.
The US government stepped up its warnings to US travelers to Hong Kong on Wednesday by updating its travel advisory to Level 2, which urges travelers to ""exercise increased caution"" while in Hong Kong.
Lau Siu-kai, vice-president of the Chinese Association of Hong Kong and Macao Studies - the nation's leading Hong Kong affairs think tank - said the move is a way to contain China by destabilizing Hong Kong.
The new travel advisory issued by the US will cause another blow to Hong Kong's economy, which has already been seriously dented by the recent mayhem in which the US also played a role, Lau said.
Brave Chan Yung, a Hong Kong deputy to the National People's Congress, the nation's top legislature, refuted the ""evil"" US agenda to undermine Hong Kong's stability for its own interests.
News reports and historical records have revealed that the US has been behind Hong Kong's recent unrest and many other ""color revolutions"" around the world, Chan said.
Local tourism industry leaders also voiced their anger against the travel alert.
Lam Chi-ting, general secretary of the Federation of Hong Kong Trade Unions in Tourism - the tourism industry branch of the city's largest labor union - said the US move is an attempt to hammer Hong Kong's tourism industry, which is one of Hong Kong's major economic sectors, and further restrain the development of China.
Tourism is a fragile business sector and is easily affected by external factors such as social instability. As more than 800,000 people are employed in the tourism and retailing industry, if the industry crashed in Hong Kong, related sectors would be affected, damaging the special administrative region's whole economy, Lam said.
He added that although Western tourists make up less than 10 percent of Hong Kong's tourism market, the US move to raise the travel advisory for Hong Kong will dampen global sentiment to travel to the city and other Western countries may follow suit.
In July, roughly a month after the protests began, the number of tour groups traveling to Hong Kong has slumped amid the city's violent clashes and mass rallies. Tours from the Chinese mainland, which account for about three-fourths of Hong Kong's tourism market, dropped by 40 percent, according to Lam.
From last month, tour groups from Southeast Asia have fallen around 85 percent. There have been no new bookings for tour groups in September, according to Ricky Tse Kam-ting, founding president of the Hong Kong Inbound Tour Operators Association.
Also on Thursday, Foreign Ministry spokeswoman Hua Chunying urged New Zealand officials to abandon their dual standards and stop condoning separatist acts of ""Hong Kong Independence"" activists in the name of free speech.
China Daily"
Ex-colonial governor's HK comments blasted,"A statement from a person identified as the principal official in the Office of the Commissioner of the Foreign Ministry in the Hong Kong Special Administrative Region rebuffed former British governor of Hong Kong Chris Patten and urged him to respect the facts, know his place and stop telling blatant lies and putting on ridiculous performances.
""Time keeps moving on, but Mr Patten has stood pat, indulging in the faded glory of colonialism and refusing to face the reality that it has been 22 years since Hong Kong's return to its motherland,"" the unnamed official said in the statement on Saturday.
Responding to Patten's remarks about Hong Kong in an earlier media report, the official said that it is shameless and absurd for Patten, who was not democratically elected, to picture himself as a ""guardian"" of human rights and freedoms.
In a signed article published in the Financial Times on Friday, Patten wrote that ""the UK has every right to discuss with China what is happening in its former colony"", and ""freedom of speech has been whittled away"" in Hong Kong.
The statement said Hong Kong people didn't enjoy any freedom or democracy during the 150 years it was under British colonial rule. Instead, ""Hong Kong people, once 'second-class citizens' during the colonial period, have stood up as their own masters with unprecedented democratic rights and freedoms in accordance with law,"" it said.
Hong Kong now has an economy twice the size that of 1997 and has ranked as the world's most free economy for more than 20 consecutive years. Hong Kong ranked 16th for its rule of law in 2018, up from below 60th in 1996 under British rule, it said. ""These are facts that not even Mr Patten can deny,"" the statement concluded.
On July 1, Hong Kong and the international community witnessed violent protests against an extradition bill, including protesters storming and vandalizing the building of the city's legislature. Patten, however, ""turned a blind eye to the violent crime and tried every means to justify the offenders"", the statement said.
""Such condoning of violence is an assault on the rule of law in Hong Kong, in total disregard of the rights and security of the vast majority of Hong Kong residents. It shows not the least sense of justice or morality,"" the statement said. It also reiterated that the Sino-British Joint Declaration, often cited by Patten to pressure the Hong Kong SAR and China, became null when Hong Kong returned to the motherland on July 1, 1997.
The official criticized Patten, the last governor of Hong Kong, for ""overreaching himself and putting up desperate attempts to cause trouble for the Hong Kong SAR and China at large"" for years.
On Sunday afternoon, a group of demonstrators opposed to the now-suspended extradition bill launched a protest march from Tsim Sha Tsui to the West Kowloon high-speed rail station.
The bill, which was intended to plug legal loopholes in Hong Kong's handling of fugitives, was suspended by the government on June 15. In the weeks since, the city has seen its people divided over the issue, as well as protests that frequently involved violence.
The police have arrested a number of people in connection with the violence and other unlawful acts carried out during recent protests.
Secretary for Justice of the Hong Kong Special Administrative Region Teresa Cheng Yeuk-wah said on Sunday in a blog post that comments and opinions expressed in the community would not affect the Department of Justice in discharging its prosecutorial duties.
China Daily"
HK dialogue will start in coming week,"Lam says variety of people to join talks on problems in session open to media
The much-awaited dialogue with the people of Hong Kong will have its first session next week, Carrie Lam Cheng Yuet-ngor, chief executive of the special administrative region, said on Tuesday.
Lam said that 100 to 200 people from all walks of life will be invited to next week's talks to discuss deep-rooted problems facing the city, and the meeting will be open to the media. She spoke at a normal news briefing before the weekly Executive Council meeting.
Lam added that the dialogue platform would also include other formats, including discussions with randomly selected representatives and in-depth dialogue with small groups of people from different backgrounds.
Amid the escalation of violent protests that have roiled the city for more than three months, Lam said she considers dialogue to be a key way for society to break the political impasse.
""Communication is better than confrontation,"" she said.
Lam also rebutted allegations that the police selectively arrested only anti-government protesters in recent scuffles while allowing pro-government vigilantes to go free. She stressed that the police force has always enforced the law in an impartial manner and made arrests in strict accordance with the law and based on the facts.
Anti-government protests continued despite the SAR government officially withdrawing the extradition bill. The past weekend saw radicals resorting to extreme acts of vandalism and assaulting people with different political views.
Moody's Investors Service downgraded the credit outlook of Hong Kong from ""stable"" to ""negative"" on Monday, citing doubts about whether Hong Kong can uphold ""one country, two systems"" as the city becomes more integrated with the mainland's economy.
Lam said the government regretted Moody's decision but conceded that the instability and social unrest in Hong Kong would inevitably undermine and adversely affect international perception of Hong Kong.
Hours before Lam spoke to reporters, a commuter train carrying passengers derailed near Hong Kong's Hung Hom station. Eight passengers received nonserious injuries in the incident, five of whom were treated at hospitals.
Two task forces will be set up to investigate the incident, one from the government's Electrical and Mechanical Services department and one from the MTR Corp, the city's sole railway operator.
Alfred Sit Wing-hang, director of Electrical and Mechanical Services, said the investigation into the ""extremely serious"" accident may take three to six months.
The initial investigation by MTR shows that three cracks were found on the track. It was not yet known whether the cracks caused the derailment, according to MTR.
The operator also said foreign experts would be invited to join its independent task force.
After inspecting the derailment scene, Secretary for Transport and Housing Frank Chan Fan told reporters that at present, they wouldn't rule out any possibility, including foul play or tampering. But he said neither could officials speculate on any particular cause until they have a comprehensive and thorough investigation in hand.
At press time, it was not known whether the railway station would be open on Wednesday.
China Daily"
"'Black terror' on rise in Hong Kong, official says","After another weekend of destructive unrest, officials and members of the public of the Hong Kong Special Administrative Region condemned the violence that has dragged the city into chaos without a foreseeable end.
Hong Kong Secretary for Security John Lee Ka-chiu said a ""black terror"" had taken hold over the past weekend as the violence became extraordinarily serious and terrorized the city, which ""completely undermined the city's rule of law"".
Lee made the remark at an interdepartmental news conference on Monday.
Some 100 gasoline bombs were hurled at police officers by violent radicals over the weekend. Many rioters set fires in different locations across the city. They attacked police officers with bricks and corrosive liquids. Such acts pose a serious threat to public security, Lee said.
Violent protesters attacked people whose views differ from their own, creating an atmosphere of ""black terror"" in Hong Kong, Lee said.
Authorities have referred to the term terrorism in commenting on the city's prolonged protests against the now-shelved extradition amendment bill.
In mid-August, a spokesman for the nation's top authority on the city's affairs - the Hong Kong and Macao Affairs Office of the State Council - warned that violence has shown the ""first signs of terrorism"" in the SAR.
Facing such a severe situation, Lee urged the Hong Kong public to speak out against violence.
Finding an excuse for violence equals encouraging violence, Lee said. It will only push Hong Kong closer to the verge of losing control, he added.
Over the weekend, 159 people were detained on suspicion of committing various offenses, including possessing offensive weapons, taking part in an unauthorized assembly and obstructing or assaulting police officers, police said at a news conference on Monday.
Police said 1,117 arrests had been made in relation to the violent protests that started in June.
Radicals have brazenly subverted the rule of law and disrupted order, Chief Secretary for Administration Matthew Cheung Kin-chung said.
The government and police will strictly follow up on all those illegal acts and bring the offenders to justice, Cheung pledged.
In another development, Foreign Ministry spokesman Geng Shuang on Monday dismissed remarks from an EU official and urged the European Union to ""distinguish right from wrong"".
Geng was speaking at a news conference after EU diplomatic chief Federica Mogherini talked about the situation in Hong Kong on Friday.
The protests in Hong Kong have turned radical and violent and have challenged the rule of law and order in Hong Kong, Geng said, adding they have seriously threatened the lives and property of Hong Kong residents, and have violated the red line of the ""one country, two systems"" principle.
""If such serious and violent crimes happened in Europe, I believe no European country would just sit and ignore them,"" he said.
Also over the weekend, radical protesters paralyzed traffic and disrupted operations at Hong Kong International Airport, where 25 flights were canceled on Sunday, according to Secretary for Transport and Housing Frank Chan Fan.
And more than a third of the city's 90 subway stations were damaged.
Chan said it was ""absolutely unacceptable"" for radicals to ignore the court's interim injunction against protests at the airport and on the subway network.
China Daily"
Violence grips HK following relative calm,"For first time, police officer under assault by demonstrators fires service revolver
After a relatively calm week, Hong Kong devolved again into violent rioting this weekend with at one point on Sunday a police officer surrounded and being assaulted by protesters firing his service revolver.
It was the first time an officer had fired his sidearm in the violent protests, which have been a near daily occurrence since early June.
Despite heavy rain from Typhoon Bailu on Sunday afternoon, hundreds of protesters joined a procession in Tsuen Wan, in the southwestern New Territories. Because of the protest, subway operator MTR Corp temporarily closed the Kwai Fong, Tsuen Wan and Tsuen Wan West stations in the Tsuen Wan area in early afternoon.
After about 3 pm, radicals deviated from the approved route of the march and started blocking roads, paralyzing traffic. About 10 roads in the area were closed and over 70 bus routes suspended or diverted.
Rioters removed railings from roads and used water-filled barriers, bamboo sticks, traffic cones and other objects to set up barriers against the police.
They hurled gasoline bombs and bricks dug up from the pavement at police officers, also pointing laser beams at them. Police condemned the violence.
After repeated warnings, riot police used tear gas and used minimum force to disperse the protesters after 5 pm.
The police also deployed for the first time their new crowd control vehicle with a water cannon.
At about 7 pm, a China Daily photographer's camera lens was broken by a thrown brick. The crowd gradually dispersed after 7 pm. Police arrested some protesters.
As normalcy returned, with public transport service resuming in the eastern Kowloon district of Kwun Tong on Sunday, the scars of the previous day's violent clashes on the streets remained.
Railway service at various stations resumed along the Kwun Tong Line, including Kwun Tong, Ngau Tau Kok and Kowloon Bay stations, and most local stores reopened. Black, abusive graffiti scrawled on roads and walls of buildings were a grim reminder of Saturday's violence, which had shattered the previous weekend's relative calm.
In Kowloon Bay on Sunday, the scene of fierce clashes between demonstrators and police, a sea of refuse left by protesters - including broken umbrellas and dismantled barricades - had been cleared up by workers and stood piled on roadsides.
Some of the ""smart"" lampposts on Sheung Yuet Road vandalized on Saturday were now protected by traffic cones.
Black-clad, masked protesters had sawed off the new lampposts on Saturday. City officials said each ""smart"" lamppost cost about HK$140,000($17,850).
Residents were enraged. A security guard at a building on Tai Yip Street - the scene of violent rioting on Saturday - said the building and some nearby shops and garages were closed on Saturday, and some remained closed on Sunday.
""Some protesters put up roadblocks with metal barricades and bamboo poles on the streets, and we had to pull down the shutters for safety,"" the guard said.
In Kowloon Bay, Tso Tat-ming, a 60-year-old taxi driver, denounced radical protesters who resorted to violence to force the government to meet their demands.
He lamented that not only his business had suffered but also retail and tourism industries were badly hit. Tso said he had been earning about HK$5,000 to HK$6,000 less monthly recently.
""Some residents are scared seeing the protesters blocking main roads and tunnels with their guerilla-style tactics,"" he said, adding that some residents who had tried to reason with the protesters had been attacked.
""Hong Kong is my home. I hope you (radical protesters) don't put the city in jeopardy,"" Tso said.
China Daily"
