title,text
"Violent, disruptive protests to hurt HK's prosperity, stability: former Dutch diplomat","THE HAGUE, Aug. 13 -- The increasingly violent and disruptive protests in China's Hong Kong are bad for the economic hub and will hurt its prosperity and stability, said a former Dutch consul-general to Hong Kong.

 Jochum Haakma, who served as consul-general of the Netherlands in Hong Kong/Macao and Shanghai from 1997 to 2006, made the remarks in a recent interview with Xinhua.

 ""Hong Kong has continued to prosper under the 'one country, two systems' principle and has become over the years economically more and more integrated with the mainland,"" said Haakma, currently chairman of the Netherlands-China Business Council and chairman of EU-China Business Association in Brussels.

 ""The Greater Bay Area initiative is a good example where high tech and R&D in Guangdong Province go hand in hand with the more advanced and refined international financial expertise and opportunities that Hong Kong brings to the equation,"" he said.

 ""The Belt and Road Initiative also offers enormous opportunities for a closer cooperation between Guangdong Province, the mainland at large and Hong Kong,"" he said.

 However, the increasingly violent and disruptive protests are very bad for the image and reputation of Hong Kong as an economic and financial hub in the region, said Haakma.

 ""It will certainly impact the prosperity and stability of Hong Kong in the long run. The GDP growth rate has already adjusted to a far lower percentage,"" said Haakma, who has more than 35 years of China experience.

 Haakma said the violent actions have gone beyond the freedom of demonstration and assembly and ""are merely caused by a small group of radicals.""

 He expressed his belief that the government of China's Hong Kong Special Administrative Region (HKSAR), under the ""one country, two systems"" principle, will be able to clear the situation without any interference from outside.

 China has slashed foreign interference on the Hong Kong situation and vowed that any attempt to interfere in Hong Kong affairs and China's internal affairs is doomed to failure.

 ""Any attempt to undermine the 'one country, two systems' and Hong Kong's prosperity and stability will surely be resolutely opposed by all Chinese people, including Hong Kong compatriots,"" said Foreign Ministry spokesperson Hua Chunying last Wednesday.

 Hua urged the United States and some other Western countries to honor their commitment and stop supporting violent activities and intervening in Hong Kong affairs in any form, saying there are clear signs of foreign manipulation, plotting and even organization in the relevant violent incidents judging from what was reported by the media."
Commentary: Clamp down on riots in Hong Kong with law,"Any attempt to endanger national sovereignty and security, challenge the power of the central government and the authority of the Basic Law of the HKSAR or use Hong Kong to carry out infiltration and sabotage activities against the mainland is an act that crosses the red line, and is absolutely impermissible, said Chinese President Xi Jinping at the meeting celebrating the 20th anniversary of Hong Kong's return to the motherland.

 China's red line of sovereignty has always been clear. The ultra-radicals deliberately challenge the red line in an attempt to destroy the constitutional order and clear the way for the revolution.

 In recent months, rioters have staged demonstrations, besieged and broken into the city's Legislative Council, vandalized the Liaison Office of the Central People's Government in the HKSAR and assaulted police officers and members of the public.

 These violent acts have been well-organized and planned. The rioters make waves, create ""black terror"" which targets the masses, and daydream of dragging Hong Kong down.

 The rioters mistakenly believe that the ""five major demands"" they raise are representative of Hong Kong's popular will.

 However, the permanent withdrawal of the extradition bill is a meaningless request. Release of arrested protesters without charges and removal of the characterization of the June 12 protest as a riot are unreasonable demands. Setting up an independent inquiry commission and striving for full universal suffrage are violation of the rule of law and against the consensus of the whole society.

 The legal and constitutional order should not be broken and must be cemented.

 Rules are rules. Any attempt to cross or break the red line must be prohibited. Strict law enforcement from the police force is the first step, and harsh justice from judges in Hong Kong is the second step. The police and judicial system share the same mission of combating rioters.

 In the trial of the illegal ""Occupy Central"" movement, a judge said that the so-called “achieving justice by violating the law” had fanned unhealthy practices and made judges targets of verbal abuse, which was unacceptable.

 In the future, there will be no violence in the city of peace and prosperity, as long as the police forces do their best to protect Hong Kong and judges show the sword of justice against these rioters.

 Justice prevails over evil, and rioters will be placed in the hall of shame of Hong Kong."
Hong Kong-style riots to haunt West,"Supporters of the Catalan separatist movement publicly declared to have learned from the Hong Kong demonstrators, promoting the latter's tactics such as to ""be water"" and wearing masks to reduce the risk of being arrested. They seized the local airport on Monday and Tuesday, forcing a large number of flights to cancel. They also blocked roads and railways, set garbage cans on fire. Their slogan is ""We're going to do a Hong Kong!""

 Spain's Supreme Court on Monday sentenced nine Catalan separatist leaders to between nine and 13 years in jail, which, again, set local protesters ablaze. Demonstrations in Catalonia used to be peaceful. It seems that the protesters' use of violence in the four-month turmoil in Hong Kong has set an example for Catalan radicals.

 Spanish officials strongly condemned the violence. Politicians from the US and the West obviously have no idea how to comment at this point. The EU and the US used to firmly support the Spanish government in cracking down on the Catalan separatist movement. But the demonstrators say they are learning from Hong Kong, while protests in Hong Kong have been applauded by the West as a ""beautiful sight"" of democracy. What's happening in Hong Kong is now occurring in the West. This is awkward.

 Some mainstream Western media have kept a low key in covering the latest protests in Catalonia while downplaying its connection with Hong Kong or the slogan that local protesters are attempting to turn Catalonia into another Hong Kong.

 In addition, some environmentalists in the UK are imitating Hong Kong protesters by occupying the London City Airport. In Australia, a group of environmentalists are also attempting to carry out Hong Kong-style protests. Signs that violence in Hong Kong might be mimicked by Western societies are emerging. Catalonia is more like the beginning.

 The Western economy is overall sluggish and even in decline. Immigration issues, racial tensions and political differences have led to substantial dissatisfaction. At this point, making Hong Kong's violent protests an example is dangerous for Westerners.

 The violence in Hong Kong is not resistance against so-called tyranny, which is completely fabricated. It is the result of the West's double standards. Because of support from the West, Hong Kong protesters dare to confront their legal system in an unruly way. But their confrontation could be imitated by Western groups who are not satisfied with their situation.

 Some elites in the US and the West are lost in their extreme geopolitical and ideological mindsets. They believe the turmoil in Hong Kong will cause trouble for China, so they tend to extol Hong Kong protesters. However, thanks to the ""one country, two systems"" principle, the chaos in the city will not spread to the Chinese mainland, but the West is not immune to that.

 Catalonia is the first to be infected, but will not be the last. If the globalized world cannot jointly oppose violent political movements that challenge the order, it cannot be ruled out that the West will eventually become the severely afflicted area of the new type of violent movement."
Moody's change of Hong Kong's outlook lacks factual basis: HK financial secretary,"HONG KONG, Sept. 16 -- The change of Hong Kong's rating outlook by Moody's Investors Service lacks factual basis, Paul Chan Mo-po, the financial secretary of the government of China's Hong Kong Special Administrative Region (HKSAR), said Monday.

 The HKSAR government disagrees with Moody's in the change of the outlook. Moody's argument that recent social incidents may weaken Hong Kong's institutional competitive advantage ""lacks factual basis"", Chan said.

 Moody's kept Hong Kong's Aa2 issuer rating but changed its outlook to negative from stable in a report issued earlier in the day.

 Hong Kong's core competitiveness remains unaffected by recent social incidents. It remains a top global financial hub and one of the easiest places to do business in the world with free flow of capital, goods, information and talents, low taxes, sound regulation, rule of law, judicial independence and professional service of high quality, Chan said.

 Even though recent protests have caught much attention, Hong Kong's financial market and banking system remain healthy without any significant capital outflow, he said.

 Deepening economic cooperation with the mainland will keep driving Hong Kong's growth in the long run, especially its highly competitive service sector, Chan added.

 Moody's also recognized Hong Kong's ""minimal debt burden and large fiscal reserves"" in its report, saying HKSAR has strong resilience to economic and financial shocks and the ability to address long-term structural challenges."
"Anti-China Twitter posts show automated behavior, study says","Twitter announced last month it has suspended nearly 1,000 user accounts, claiming they belonged to a ""state-backed information operation"" to spread disinformation about the ongoing protests in Hong Kong.

 Based on the findings of a research paper from Oxford University, however, this allegation is looking a little weak.

 The research paper, ""Chinese computational propaganda: automation, algorithms and the manipulation of information about Chinese politics on Twitter and Weibo"", revealed that, contrary to Twitter's claim, most of anti-China tweets on Twitter are released by automated or bot accounts.

 Co-authored by Gillian Bolsover and Philip Howard, two scholars from the Oxford Internet Institute, the paper studied whether China uses automated accounts for publicity and was published in the journal Information, Communication and Societyin September 2018.

 After analyzing posts and comments on Twitter and Weibo, the paper came to the conclusion that ""contrary to expectations and previous news reports, no evidence was found of pro-Chinese-state automation on Twitter"". However, a large amount of automation on Twitter was associated with anti-Chinese and published in simplified Mandarin, targeting Chinese users from the Chinese mainland and overseas, the paper said.

 ""These users come to Twitter seeking more diverse information and an online public sphere, but instead they find an information environment in which a small number of anti-Chinese-state voices are attempting to use automation to dominate discourse,"" it said.

 Data analysis from the research showed 71 out of the top 100 accounts on Twitter that posted content regarding China and Chinese politics posted all or almost all of their posts using third-party automation platforms, including twittbot.net, IFTTT (If This Then That) and dlvr.it. It also found ""many of these accounts appeared to be using custom automation scripts"".

 The paper also listed a number of characteristics of automation previous research has found: Compared with human Twitter users, the automated accounts tend to post more frequently; post around the clock; post content on only one or a few topics and have a higher percentage of retweets in their posts. In addition, these accounts often use similar bios and avatars, and tweet anti-Chinese content under the hashtag ""human rights"".

 Under the guise of ""democracy"" and ""human rights"", they attach links to the Universal Declaration of Human Rights and human rights campaigns in their posts and pretend to be the embodiment of ""justice"". Their real intent is to incite anti-Chinese sentiment across the world and manipulate global public opinion on China.

 Twitter's removal of China-linked accounts has other side effects. Many ordinary users were affected by the removal, including Luka Ivezic, a 24-year-old student from King's College London. Luka's father is concerned the account suspension will become a stain on Luka's background and hinder his career.

 The BBC interviewed Luka, whose account appeared on Twitter's list and was suspended after four of his tweets were flagged.

 However, according to the listed tweets picked up by Twitter's moderators, the account was never used to tweet — or, it appears, retweet — anything remotely connected to the situation in Hong Kong, the report said.

 ""It is a bit ironic that something like this would happen to me,"" Luka told the BBC.

 ""From going through the data sets Twitter has released, it doesn't seem like [Twitter] was particularly precise. Some of it seems to have little or no connection to the protests,"" Elise Thomas of Australia's International Cyber Policy Center, a think tank which studies misinformation around the world, said in an email to the BBC.

 While allowing bot accounts spreading anti-China misinformation, Twitter deletes posts and accounts that support Hong Kong police and suspends accounts that had nothing to do with the unrest there. It does make one wonder if Twitter is as neutral as it claims."
"CNN’s reports on China show discrimination, a strong color of Cold War ideology","○ CNN reporter's ""out of turn question"" groundlessly links China's development to the Essex lorry tragedy accords with Western media's constant malice against China

 ○ Slandering China is not a new trick for CNN as it used to do so when reporting on March 14 riots in Lhasa

 ○ CNN's fake news report extends globally and was repeatedly refuted by officials worldwide

 ""Don't be too CNN-like!"" reads an Internet catchphrase popular 11 years ago that recently resurfaced in China as Chinese netizens accused CNN of owing the 39 Essex lorry tragedy victims, as well as Chinese people, an apology, not to mention ""so many historical bills the media bears responsibility for.""

 Browsing through CNN's previous reports on China, readers can easily find that the media outlet expressing prejudicial discrimination against China's development, which some Chinese analysts said calls for a forceful response and it make take a long time for CNN to gradually change.

 'Out of turn question'

 At a routine press conference on October 25, CNN reporter David Culver asked Foreign Ministry Spokesperson Hua Chunying an ""out of turn question"" as he groundlessly linked the lorry tragedy in UK with China's development in the past 70 years, and made a veiled mockery of it.

 ""It exposes something in your mind or rather, in the mind of some American media that you represent. What kind of answer did you expect to get from that?"" Hua asked.

 David Culver, a Cuban-American came to China half a year ago, covered the National Day parade, controversy over the NBA related to the Hong Kong riots, carbon emissions and China's economic development.

 Culver's reports frequently uses words like ""Communist Party of China (CPC)"" and ""CPC government,"" a habit similar to US senator Marco Rubio, who is known for his anti-China sentiments. In the US lexicon, these words demonstrate a strong color of Cold War ideology.

 A screenshot shows one of David Culver's tweets on China's National Day refering to the People's Republic of China as communist China.

 Before asking his question, CNN claimed that its live-streaming program, ""39 Chinese people died in British truck"" was cut off and hinted that ""it is the Chinese government blocking information of its own nationals dying overseas."" .

 The groundless assumption is apparently untrue as the UK lorry tragedy was a consistent hot topic online in China which Chinese media followed closely.

 ""I am not surprised at all,"" Zheng Ruolin, a senior Chinese media professional in France told the Global Times in response to Culver's question.

 ""If anything in the world can be connected with China from a negative side, [CNN] will definitely do that. This is not the first time and will not be the last,"" Zheng said.

 CNN not only smears China without doing any investigation, but views China as ""the root of evil"" so they immediately linked the track tragedy to China when the nationality of the 39 dead were revealed, according to Zheng.

 Zheng pointed out that smearing China is vital for Western media as China's image is improving within the global community in developing countries and some Western countries, which is unacceptable for some media.

 Culver's performance reminded people of CNN's incorrect story, ""Hong Kong police using gasoline bombs"" from this summer.

 Although Hong Kong police made it clear that the gasoline bombs were thrown by the rioters, CNN maliciously tampered pictures to make it look as if bombs were thrown from the police.

 CNN finally apologized for the ""wrong reports"" to Hong Kong police in face of facts.

 A screenshot shows David Culver retweets posts of CNN reporter Hadas Gold. The post claims that Culver's live-streaming report of the Exssex tragedy on October 24 was blacked out in China, in contradiction to the facts disseminated online in Chinese. 

 Slander, apology and dirty tricks

 CNN staff violating press ethics, infuriating China, and then correcting themselves and apologizing is nothing new.

 One example is the reporting of the ""March 14 riots"" in Lhasa in 2008. Some Western media including CNN neglected legal regulations and basic social justice. They distorted facts and helped build momentum for separatists in Tibet.

 After CNN intentionally cropped the photograph and used the wrong appellation for the Tibet Autonomous Region, many Chinese netizens criticized CNN on a website called ""anti-CNN.com.""

 Chinese American communities also protested against CNN's reporting which favored Tibetan separatists on purpose.

 CNN later removed the cropped version and put the whole photo which showed separatist Tibetans throwing stones.

 In April 2008, CNN anchor Jack Cafferty made insulting remarks in his program ""The Situation Room."" He said products manufactured in China are ""junk"" and ""I think they're basically the same bunch of goons and thugs they've been for the last 50 years.""

 At the beginning, CNN used chicanery for Cafferty's insulting words, but both the Chinese government and Chinese people demanded an apology from CNN and Cafferty.

 Then Foreign Ministry Spokeswoman Jiang Yu said: ""The Chinese people cannot be bullied and humiliated. We once again solemnly urge CNN to seriously deal with the matter, take back the vile remarks and make a sincere apology to all Chinese people.""

 In protest of Cafferty's racist remarks, at least 5,000 Chinese Americans demonstrated in front of the CNN Building in Los Angeles.

 In mid-May 2008, CNN apologized for Cafferty's remarks on China. ""CNN has the highest respect for Chinese people around the world and we have no doubt that there was genuine offense felt by them over the Jack Cafferty commentary. On behalf of CNN I'd like to apologize to the Chinese people for that,"" said then CNN President Jim Walton in a letter to then Chinese ambassador to the United States Zhou Wenzhong.

 A senior staff member at CNN said Cafferty felt sorry.

 Chinese people were not satisfied with CNN and Cafferty's apologies. Many of them urged decisive action.

 A screenshot of the website Embassy of the People's Republic of China in the US showing CNN president's apology for Jack Cafferty's remarks on China in May 2008. 

 Stains around the world

 CNN was founded in 1980. After its coverage of the Persian Gulf War, the network's coverage is regarded as the most influential in the US, and is the second most watched network after Fox News. The channel has often courted controversy, such as incendiary comments that ratcheted up tensions between the US and Iran.

 In January 2006, when CNN reported the speech of then-president Mahmoud Ahmadinejad of Iran, it deliberately translated ""nuclear technology"" as ""nuclear weapon."" CNN quickly issued an apology after Iranian officials issued a warning banning CNN reporters from reporting in Iran.

 ""The Egyptian media will not be surprised by CNN's handling of the case of 39 bodies found in a van heading to UK,"" an official responsible for overseas news report at Egyptian state information service (SIS) told the Global Times, adding that CNN and other Western media often give false reports about Egypt.

 CNN exaggerates the death toll of terrorist attacks in Egypt, especially in the Sinai Peninsula, an area where strict military control makes it difficult for journalists to enter. Also, the legitimate arrest and detention of violent and terrorist suspects in Egypt were described as ""suppressing human rights"" and ""engaging in political purges.""

 ""Although these media reports on Egypt are inaccurate, the Egyptian authorities usually issue statements of refutation by the SIS out of respect for freedom of expression and balance of various aspects. Otherwise there is no better way,"" the official said.

 Not only in the political sphere, CNN's inaccurate news about Egypt also extended to Egyptian professional footballer Mohamed Salah Hamed Mahrous Ghaly. In June 2018, just before the start of the World Cup in Russia, CNN broke a ""shocking news"" that Salah, who has been given honorary citizenship in Russia's Chechnya republic by Ramzan Kadyrov, was about to withdraw from the Egyptian national football team.

 CNN posted a picture showing Salah in the stadium with the head of the Chechen Republic, Ramzan Kadyrov, alluding that Salah would play for Russia.

 The news was immediately refuted by the press officer of the Egyptian football team and Russia Today.

 The official also gave a case about how to respond to unscrupulous reports by Western media, telling that one of his jobs is to often strike back at some of the Western media's inaccurate reports about Egypt in the first place.

 He mentioned a British newspaper's report of alleged organ theft from a British tourist who died suddenly while on holiday in Egypt. The body of the tourist was returned home with missing organs. However, after checking with Egyptian Civil Affairs Authority and Ministry of Justice, the SIS found out that the allegations of ""organ theft"" were unfounded because samples were taken during autopsy and the heart, parts of the liver, kidneys and other organs had been removed in order to establish the cause of death, with the knowledge of the family.

 To clarify the facts, the SIS issued a statement to registered foreign journalists.

 Russian Foreign Minister Sergey Lavrov once joked that CNN was ""fake news"". Lavrov had a brief press conference following his meeting with US Secretary of State Mike Pompeo, on the sidelines of the Arctic Council in Rovaniemi, Finland in May.

 A screenshot of RT's report on Russian Foreign Minister Sergey Lavrov joking that CNN is""fake news""

 A CNN reporter asked what ""leverage or opportunities"" Russia had to stop a US military intervention in Venezuela. ""Some call your company CNN 'fake news,' and now you are asking a fake question,"" Lavrov replied, Russia Today reported.

 The Russian Ministry of Foreign Affairslisted reports containing fake news on its official website. At least 60 articles were listed, including those from CNN, the New York Times and the Financial Times.

 Russian media also criticized CNN and some other outlets for their double standards on street violence in Hong Kong and Catalonia.

 Some African countries refused to allow CNN reporters to cover elections because of alleged interference in their countries' internal affairs.

 One television host told the Global Times that American viewers who grew up watching CNN knew nothing about the US outside Washington and even less about the world outside the US.

 In January 2018, US President Donald trump and his campaign launched a ""fake news trophy"" contest. CNN accounted for four of the top 10 fake news stories, which were all clarified by other media or corrected by CNN itself.

 　　

 Know their rules

 ""Negative China stories will continue to exist. And the Western media will hype them or try very hard to link some negative news to China and criticize China's political systems,"" Zhang Yiwu, a professor from Peking University, told the Global Times.

 Zhang said that some Western media have a stereotype of China, which is made clear by their anti-China bias.

 The new generation of the Western journalists should get rid of the influence of Sinophobic coverage and get a full picture of China's development, Chinese experts said.

 Although some media distribute fake news and show poor ethics, Chinese people will not reject all reports on China written by Western reporters.

 Zheng said that tarnishing China has become an ""instinct"" of some Western media and it may take a long time to change the impression, as well as a younger generation making an effort to understand China.

 Cong Chao, Wu Zhiwei and Liu Yupeng contributed to the story"
"Commentary: Challenging ""one country, two systems"" deserves punishment","BEIJING, Aug. 21 (Xinhua) -- As recent protests and violence took place in Hong Kong, some violent protestors preached ""Hong Kong independence,"" flagrantly offending national dignity, and severely challenging the bottom line of the ""one country, two systems"" principle.

 The increasing violent acts of the anti-China rabble-rousers in the region have seriously infringed on the basic rights of the public, and dealt heavy blows to local industries such as aviation, retailing and tourism.

 Some of the rioters blatantly attacked the police, and battered Hong Kong residents and travelers from the mainland, with complete disregard for the damage they have done to the region.

 To implement the ""one country, two systems"" principle, there are three bottom lines that cannot be touched. There is no room for any activity that harms the security of national sovereignty, challenges the power of the central government and the authority of the Basic Law of the Hong Kong Special Administrative Region, or takes advantage of Hong Kong to infiltrate and damage the Chinese mainland.

 If anyone dares to act against the three bottom lines, their political schemes will be met with nothing but complete failure, and they will be held liable accordingly, which is beyond any doubt.

 The lawbreakers who blatantly challenge the bottom line of the ""one country, two systems"" principle must be held accountable legally, and those responsible for the orchestration, organization and manipulation of such acts must bear criminal liability.

 All in all, if the anti-China rabble-rousers in Hong Kong continue down the wrong path, what awaits them will be the harshest legal punishment."
Commentary: violence kidnapping HK’s future should not be tolerated,"For the past two months, the violence of radical demonstrators in Hong Kong has escalated, causing more harm to social stability. The Hong Kong police noted that nearly 900 protestors have been arrested so far, while more legal actions will be carried out in an effort to bring the perpetrators to justice. The central government firmly supports the HK SAR government, as well as the actions of the HK police against violence in accordance with the law. The central government also expressed its firm stance on safeguarding national sovereignty, security, development as well as Hong Kong’s prosperity and stability, stressing the importance of stopping violence from stealing the future of Hong Kong.

 It is undeniable that Hong Kong society has various demands, but the public’s biggest concern at the moment is to seek stability and peace, while the most urgent task is to stop the violence and restore order. Some citizens said, ""The violent protest is more terrible than the SARS epidemic in Hong Kong."" They fear that once HK’s reputation is destroyed, it will be hard to restore the city’s former glory. Some believe that if violence and chaos continue, then ""industry in Hong Kong faces bankruptcy, while people may lose their jobs.” Others are concerned for their own safety, saying that they worry they will be beaten if they wear the wrong colour of clothing. Is this the Hong Kong we used to know? Should we tolerate the current chaos in Hong Kong? Shall we let violence destroy the Pearl of the Orient?

 Violence is violence. To solve certain deep-rooted problems in Hong Kong, concerted efforts from all walks of life are key, but violence is never a ""reasonable option."" If people with different political views and demands resort to violence to gain their so-called ""righteousness"", Hong Kong will never be at peace. Those who scream for democracy and freedom while violently infringing on the rights of others and undermining order are actually using democracy and freedom as an excuse to harm society. Any compromise on violence will only encourage more violence. Refusal to accept violence is the bottom line of a society that respects the rule of law.

 The attempts of radical protestors and opposition parties are now crystal clear. Boycotting the amendment of the extradition law was merely an excuse. When the SAR government halted the amendments, the protestors rolled out new demands of “restoring HK, initiating new revolution,” challenging national sovereignty. Their ultimate goal is to paralyze the SAR Government and the Hong Kong police force, push the city into anarchy, and compete with the central government for Hong Kong’s administration. For this purpose, they do not hesitate to use the young as cannon fodder. 

 Seeing this clearly, can we make a concession on such unreasonable, extreme, and bottomless political threats? Can there be any compromise on such a serious challenge to ""one country, two systems""? The answer is an absolute no. ""Any attempt to endanger national sovereignty and security, challenge the power of the central government and the authority of the Basic Law of the HKSAR or use Hong Kong to carry out infiltration and sabotage activities against the mainland is an act that crosses the red line, and is absolutely impermissible."" If anybody thinks that escalating violence will force the central government to make concessions on the matter of principle, then he or she is miscalculated. If there is turmoil in Hong Kong that cannot be controlled by the SAR government, the central government will not sit idly by. In accordance with the law, the central government has enough methods and power to quickly quell any unrest.

 Hong Kong will have a future only when the violence is halted. We must pay tribute to the Hong Kong Police and the public who support Hong Kong’s rule of law. You have defended the foundation of Hong Kong's prosperity and stability, you have protected Hong Kong's position as an international financial, trade and shipping center. You have secured the interests of Hong Kong people and foreign investors. We must say to the young people who have been misled that violence is not the way to show your love for Hong Kong. Your youth should not be used as a political bargaining chip, and you should not be used as a scapegoat or a chess piece. We must also warn all ""anti-China chaos"" forces, that you must not misjudge the situation, you must not underestimate the strong will and determination of the central government and the people of the whole country to safeguard national sovereignty, security and unity, as well as Hong Kong's prosperity and stability."
Is the US to blame for what is going on in Hong Kong?,"The chaos and violence in Hong Kong reached a new and troubling level on Tuesday. Radical protesters at Hong Kong’s airport seized a journalist from the Global Times, bound his hands and feet, and beat him. Images and videos of the extreme violence quickly circulated online, prompting anger in China and around the world.

 These rioters have also thrown gasoline bombs at police and hurt tourists from the Chinese mainland. The shocking footage should serve as a reminder that the protests have devolved into mindless thuggery that goes against every law and regulation in any country and region.

 As the protesters step up violence, it is obvious that what started as a protest against an extradition bill has become much more extreme. Other than lawful and peaceful demonstrations, the protests have gone far beyond their original intent. Chinese officials have pointed out that the situation in Hong Kong has the hallmarks of a “color revolution,” and evidence has emerged that foreign forces have interfered with the situation.

 However, a question being raised is if the US is to blame for what is going on in Hong Kong.

 Some Western media outlets are even claiming that China is blaming the United States and the West for the external interference to cover up internal problems.

 US President Donald Trump on Tuesday said that many are blaming him and the United States for the problems going on in Hong Kong, adding that he cannot imagine why.

 Well, not a single US politician has condemned the violence in Hong Kong. Rather, they have fanned the flames by sticking their noses into Hong Kong affairs.

 There is no question that the United States has its hand in what is going on in Hong Kong, though to what extent is hard to measure.

 Last Thursday, reports revealed a meeting between Julie Eadeh, the political unit chief for the US Consulate General in Hong Kong, and leading “Hong Kong Independence” activists. Their meeting in a hotel was captured by a Hong Kong citizen who posted the photo on social media.

 The Trump administration has clearly signaled its support for protesters in Hong Kong. Officials have met with Hong Kong separatists in Washington and Hong Kong; there has been a host of public statements by US politicians and officials; and American flags have become a staple feature of the violent protests.

 Two years ago, when violence broke out in Charlottesville, Virginia, US politicians condemned the violence and some called it terrorism. On the two-year anniversary, Hillary Clinton, the Democratic presidential nominee for 2016, took to social media to remind people about the dangers of violence, calling the person who drove a car into a crowd of people “a neo-Nazi.” However, hours later, in a separate tweet, Clinton called for support of the rioters in Hong Kong. It is a classic example of the double standard the United States applies to China.

 Countries with rule of law have zero tolerance for violence, especially extreme violence, and acts of violence should always be condemned. There is no reason a different standard should apply to China. It is shameful that some US politicians aim to incite chaos in Hong Kong."
Martin Lee's hypocrisy and obsession with stirring up chaos in Hong Kong,"BEIJING, Aug. 21 -- Over the past two months, many opposition figures have been stirring up unlawful rallies, chaos and instability in Hong Kong.

 Among those was Martin Lee Chu-ming, a diehard proxy for foreign anti-China forces.

 A revisit of what Lee has said and done over the past decades showed his long-time antagonism to his own country.

 Before Hong Kong's return to China, Lee actively supported policies by British authorities and begged for external forces' interference.

 Early on in 1988 when he visited the United States, Lee said: ""I believe many will think it is the best that Hong Kong remains a British colony for another 100 years.""

 He even advised the U.S. Congress in 1990 that the United States should enact a set of special policies based on the political wills of a fraction of Hong Kong people.

 During another visit to the United States in 1996, Lee again begged for the U.S. side to meddle in Hong Kong affairs.

 After Hong Kong's successful return to the motherland in 1997, Lee continued his provocation against the ""one country, two systems"" principle and repeatedly attacked the central government in endless China-bashing moves.

 When China was preparing for the 2008 Beijing Olympics, Lee, in the Wall Street Journal, asked the United States to use the Games to pressure China for so-called ""human rights.""

 For a long time, Lee has been in close contact with Sinophobia figures in the United States and the United Kingdom, begging and helping Western countries to meddle in Hong Kong affairs and interfere in China's internal affairs.

 Considered to be opposition's so-called ""godfather,"" Lee once said he ""dared to be the running dog for colonialism"" and took advantage of his influence as a member of the Legislative Council (LegCo) and as a barrister to mentor a number of hard-core troublemakers in Hong Kong, including Benny Tai, the mastermind of the 2014 ""Occupy Central"" incident and media tycoon Jimmy Lai Chee-ying, another ""black hand"" behind the city's latest chaos and violence.

 Lee has been trying to exploit the proposed amendments to Hong Kong's ordinances on the transfer of fugitives to stir up chaos by acting as a planner, agitator and organizer of the latest demonstrations and violent protests.

 To that end, he frequently sought foreign intervention on many visits to the United States, the United Kingdom and Canada, while colluding with Jimmy Lai to use the media Lai controls to publish a mix of distorted propaganda.

 During his 2019 visit to the United States, Lee begged for U.S. Secretary of State Mike Pompeo's support in compelling the Hong Kong Special Administrative Region (HKSAR) government to withdraw the amendments.

 Martin Lee, Anson Chan Fang On-sang and other opposition figures were found to have secretly met with Julie Eadeh, a diplomat from the U.S. Consulate General in Hong Kong in August who also secretly met with ""Hong Kong independence"" activists including Joshua Wong Chi-fung and Nathan Law Kwun-chung, according to Hong Kong media reports.

 Ironically, it was Lee who first raised the issue of fugitive transfers between Hong Kong and the Chinese mainland in 1998 when he was a LegCo member. Then, Lee proposed arrangements for such transfers, citing ""fugitives threaten the peace and stability of Hong Kong.""

 When radical protesters repeatedly paralyzed the airport, vandalized public buildings, blocked roads, obstructed metro lines, besieged police stations and assaulted police officers with hurled bricks, iron bars, corrosive liquids and even petrol bombs, Lee publicly glorified such acts as ""peaceful means"" with ""the admiration of the whole world.""

 While coaxing numerous young people into violence, vandalism and crime, Lee stayed behind the scene and never let younger generations of his family got involved in ""street politics.""

 The ungraceful records of Lee's misleading and deceptive deeds over the years have proven that he remains one of the sources of the current chaos in Hong Kong and a diehard proxy for foreign anti-China forces, disregarding the long-term interests of most Hong Kong people and the whole of China.

 As an old Chinese saying goes, ""those who are busy with wrongdoings will end with self-destruction."" The same warning, undoubtedly, applies to Martin Lee."
