title,text
"1st LD: Rioters storm shopping mall, trash metro stations in Hong Kong","HONG KONG, Sept. 22 (Xinhua) -- Demonstrators in Hong Kong turned violent again on Sunday, besieging stores at a busy shopping mall, beating up one innocent citizen, vandalizing metro stations and setting fires on roads.
In the latest development in the months-long violence in the Asian financial hub, radical protesters damaged facilities and desecrated the Chinese national flag in the New Town Plaza in Sha Tin in Hong Kong's New Territories.
A number of stores were forced to shut down early to the annoyance of shoppers after harassment by protesters, who shouted slogans and defaced their exterior with sticky notes accusing their owners of having Chinese mainland backgrounds or siding with the Hong Kong police.
Several Mass Transit Railway (MTR) stations, including Sha Tin, Tsing Yi, Kowloon and Kwai Fong, were forced to close after rioters damaged facilities and threatened the safety of passengers.
At Sha Tin station, one man was beaten to the ground by a mob, with blood and heavy bruises over his face.
The masked and black-clad rioters began to build up barricades and set fires at the Yuen Wo Road in Sha Tin around 5:45 p.m. before the riot police moved in to disperse the crowd. Rioters later retreated to another road and threw petrol bombs and bricks at riot police, who responded by firing tear gas.
As radical demonstrators attempted again to disrupt traffic to the Hong Kong International Airport, the airport express train skipped all mid-point stations on Sunday. Several airport bus routes were also suspended or rerouted.
Since June, Hong Kong has witnessed escalating violence that originated from protests over the proposed ordinance amendments concerning fugitive offenders transfers.
Though the Hong Kong Special Administrative Region (HKSAR) government has withdrawn the amendments, violence continued as protesters veered off its original agenda to raise the ante, causing a split in society and taking a heavy toll on the economy.
The riot on Sunday followed a day of turbulence on Saturday, as rioters threw petrol bombs, blocked traffic and set fires in Tuen Mun and Yuen Long.
Also on Sunday, a crowd of Hong Kong parents held a rally outside the HKSAR government complex to plead for an end to the violence and protest against the infiltration of politics in schools."
"Hong Kong media applaud first community dialogue between gov't officials, residents","HONG KONG, Sept. 27 (Xinhua) -- China's Hong Kong Special Administrative Region (HKSAR) government held its first community dialogue on Thursday evening, which local media saw as a first step to ease social tension and restore public confidence.
HKSAR Chief Executive Carrie Lam and four secretaries of the HKSAR government had candid talks with about 130 representatives of the public at Queen Elizabeth Stadium in Wan Chai on Thursday.
An editorial carried by the Wen Wei Po said that Hong Kong society was seriously torn apart by the prolonged violent protests. Under such circumstances, the HKSAR government showed its sincerity and willingness to shoulder responsibility by listening to different voices and even harsh criticism, which was the first step to replace confrontation with communication, and bridge the rift through dialogue.
The Hong Kong Commercial Daily pointed out in an opinion piece that people in Hong Kong, after months of chaos and violence, wished for restoration of social order. The dialogue was a good way to ease social tensions, and could help rebuild public confidence.
According to a commentary by the Sing Tao Daily, stopping violence and enhancing dialogue are the constructive measures for Hong Kong's future development. It saw the dialogue as a platform where people could exchange ideas and think in others' position, something that could never be achieved by using violence.
It was noted in the commentary that the biggest problem in Hong Kong currently was radical violence that undermined the rule of law, hurt local economy and affected people's normal life. Only through dialogue could Hong Kong find a solution.
Hong Kong Economic Times said in an editorial that the community dialogue was a first step to ease social tension, adding that the HKSAR government should show its sincerity, determination and capability with real action.
In early September, Lam made a televised speech, proposing four actions to turn around the current difficult situation, including to initiate community dialogues starting this month."
Spotlight: Continued violence condemned by people from all walks of life in Hong Kong,"HONG KONG, Sept. 30 (Xinhua) -- Hong Kong people from all walks of life strongly condemned the escalated violence over the weekend including rampant vandalism and arson, and called for joint efforts to safeguard the rule of law and re-establish social order.
Andrew Li Kwok-nang, former chief justice of the Hong Kong Special Administrative Region (HKSAR) Court of Final Appeal, on Sunday called on people to make their appeals in a peaceful and rational way.
""Hong Kong residents' freedom of speech, assembly and demonstration is guaranteed by the policy of 'one country, two systems',"" he said, noting that violence could not solve problems. ""In a society under the rule of law, such (violent) acts should not be tolerated.""
Hong Kong Construction Industry Council Chairman Chan Ka-kui on Monday voiced his concerns about the impact on the livelihood of 350,000 construction workers from the continued violent incidents.
""It really makes me sad to see radical protesters throw petrol bombs and bricks, set fires, vandalize MTR stations, airport and police stations, and wave flags of the United States and Britain but desecrate the Chinese national flags,"" Chan said, urging more efforts to put Hong Kong back on track.
The Asian trading and financial hub has been plagued since June by unrest that originated from protests over the proposed ordinance amendments concerning fugitive offenders transfers.
Although the HKSAR government reiterated that the amendments were meant to protect the law-abiding general public in Hong Kong and business activities from the threat of crime, and now has withdrawn the amendments, violence continues as protesters have veered off their original agenda, causing a split in the society and taking a heavy toll on the economy.
It takes decades of hard work of the people to build Hong Kong into a world-class financial center, Norman Chan, chief executive of the Hong Kong Monetary Authority, said.
However, the recent turmoil has weakened investors' confidence in Hong Kong and the spirit of the rule of law, which had long been the foundation of the Hong Kong's global status, Norman Chan said, urging an end to violence to create conditions for effective dialogues to find solutions.
Hundreds of professionals from sectors including construction, planning, and engineering co-signed a statement on a newspaper on Monday to express their sorrow and concern over the continued social unrest. They appealed to the youth to work together and bring peace, reason, non-violence and the rule of law back to Hong Kong as soon as possible.
""We respect the right to express requests peacefully, but some unlawful violent incidents have seriously disrupted order...resulted in closures of shops and losses of jobs,"" the statement said, opposing any acts that glorify violence and even spread destructive and negative ideas to students.
A total of 372 lawyers issued a joint statement on Monday to call for restoration of the rule of law. We have been silent for so long and can no longer sit back and see the chaos that have left Hong Kong devastated and our society torn apart.
""For decades, Hong Kong has prided itself on the spirit of the rule of law and it is also the freest region in Asia, providing security, personal freedom and economic opportunities for people of diverse backgrounds from all over the world,"" the statement said. ""We want to see Hong Kong return to its rightful place.""
Hong Kong newspaper Wen Wei Po said in its editorial on Monday that the rioters' illegal and violent acts have been increasingly rampant during the past three months and have badly impacted the rule of law, safety of the public, economy and people's livelihood.
The violence has been opposed by more and more people in Hong Kong, and the public is urging the SAR government and the police force to take more decisive measures to bring the outlaws to justice, the article said.
The editorial urged Hong Kong businesses and residents to unite and stay firm in supporting the efforts taken by the HKSAR government and the police to end violence and chaos, stressing that to help Hong Kong restore the rule of law and peace should be the top priority for the moment."
"1st LD Writethru: Radical protesters set fires, block roads in China's Hong Kong","HONG KONG, Sept. 21 (Xinhua) -- Radical protesters set fires, built up barricades and vandalized public facilities on Saturday in renewed violence in China's Hong Kong.
Rioters on Saturday afternoon threw petrol bombs and set fires at various locations near the center of Tuen Mun, a town in northwest Hong Kong. They also blocked roads with barricades and dug up bricks from roads and hurled them at the police.
Rioters also vandalized the Tuen Mun light rail station and left obstacles on the rail tracks. The metro stations of Tuen Mun and Yuen Long were forced to shut down. Hong Kong's Light Rail service was partly suspended.
Warning all protesters to stop all illegal acts and leave immediately, the police said they would use appropriate force to conduct a dispersal operation, according to a press release from the government of the Hong Kong Special Administrative Region (HKSAR).
Police also reminded residents in the vicinity to stay tuned to the latest situation. ""Stay indoors and keep the windows shut if necessary,"" it added.
The turmoil continued into Saturday evening as demonstrators gathered near the Yuen Long metro station. While some chanted slogans inside a shopping mall, others established barriers and set fire on the roads.
Some rioters even threw petrol bombs to a police vehicle during a standoff with the police.
Since June, Hong Kong has witnessed escalating violence that originated from protests over the proposed ordinance amendments concerning fugitive offenders transfers.
Though the HKSAR government has withdrawn the amendments, violence continued as protesters veered off its original agenda, causing a split in society and taking a heavy toll on the economy."
Xinhua Headlines: Behind Hong Kong's chaos lie deep-seated social problems,"Chief Executive of China's Hong Kong Special Administrative Region (HKSAR) Carrie Lam speaks during a media session in Hong Kong, south China, Sept. 5, 2019. (Xinhua/Liu Dawei)""Seclusion brings no development opportunity for Hong Kong,"" said economist Lau Pui-King. ""Some youngsters don't understand that Hong Kong would be even worse if it is secluded from the Chinese mainland.""
""To come out of the current economic difficulty, Hong Kong needs to be linked with the Chinese mainland much closer and more effectively,"" she said.HONG KONG, Sept. 7 (Xinhua) -- Kwong loves the pure adrenaline rush he gets when he takes his motorcycle out on the weekends to light up his lackluster life.The 35-year-old lives with his parents in an old and cramped apartment in the New Territories of Hong Kong. He has a girlfriend but is hesitant to get married and start a family.""The rent is so high, and there is no way I can afford an apartment,"" said Kwong, who earns 15,000 HK dollars (1,950 U.S. dollars) a month. Renting a 30-square meter one-bedroom apartment would cost him about two-thirds of his salary.""Future? I don't think much about it, just passing each day as it is,"" he said.Kwong's words reflect the grievances among many people in Hong Kong, particularly the young. Many vented their discontent in prolonged streets protests that have rocked Hong Kong since June.The demonstrations, which started over two planned amendments to Hong Kong's ordinances concerning fugitive offenders, widened and turned violent over the past months.""After more than two months of social unrest, it is obvious to many that discontentment extends far beyond the bill,"" said Carrie Lam, chief executive of the Hong Kong Special Administrative Region (HKSAR), referring to the now-withdrawn amendments.To Lam, the discontent covers political, economic and social issues, including the often-mentioned problems relating to housing and land supply, income distribution, social justice and mobility and opportunities, for the public to be fully engaged in the HKSAR government's decision-making.""We can discuss all these issues in our new dialogue platform,"" she said.UNAFFORDABLE HOUSESFor nine straight years, housing in Hong Kong has been ranked as the least affordable in the world. Homes in the city got further out of reach for most residents, according to Demographia, an urban planning policy consultancy. The city's median property price climbed to 7.16 million HK dollars in 2019, or 20.9 times the median household income in 2018, up from 19.4 times from a year earlier.In the latest case of house transaction, an apartment of 353 square feet (about 33 square meters) at Mong Kok in central Kowloon was sold at 5.2 million HK dollars in September, according to the registered data from Centaline Property Agency Limited.For those fortunate enough to have bought an apartment, many have to spend a large part of their monthly income on a mortgage. For those who have not bought any property yet, it is common to spend more than 10,000 HK dollars in rent, while saving every penny up for a multi-million HK dollar down payment.From 2004 to 2018, the property price increased by 4.4 fold, while income stagnated, statistics show. From 2008 to 2017, average real wage growth in Hong Kong was merely 0.1 percent, according to a global wage report by the International Labor Organization. Homeownership dropped from 53 percent to 48.9 percent from 2003 to 2018.HKSAR Chief Executive Carrie Lam visits a transitional housing project of the Lok Sin Tong Benevolent Society Kowloon in Hong Kong, south China, Aug. 9, 2019. (Xinhua)Efforts of the HKSAR government to increase land supply to stem home prices from soaring also went futile amid endless quarrels. Of Hong Kong's total 1,100 square kilometers of land area, only 24.3 percent has been developed, with land for residential use accounting for a mere 6.9 percent, according to data from the HKSAR government.Social worker Jack Wong, 29, lives in an apartment bought by his parents. ""I'm lucky. Most of my friends still have to share apartments with their parents. My cousin has been married for seven years, but he is still saving for his down payment, so he has to live at his parents' house,"" he said.""The older generation changed from having nothing to having something. We, the younger generation, thought we had something, but it turns out we have nothing,"" he said.MIDDLE CLASS' ANXIETYWhile young people complain about having few opportunities for upward mobility, Hong Kong's middle class, which should have long been stalwarts of the society, are under great economic pressure and in fear of falling behind.It is not easy to be middle class in Hong Kong, one of the world's most expensive cities. To join the rank, a household needs to earn at least 55,000 HK dollars, or 7,000 U.S. dollars, a month, according to Paul Yip Siu-fai, a senior lecturer at the University of Hong Kong. About 10 percent of the households in the city are up to the rank.Earning that much can be counted as rich in many parts of the world. But in Hong Kong, the money is still tight if you have a child to raise and elderly to support.Housing is the biggest burden for the average middle-class resident. The cost of having a child is another headache in Hong Kong, where pricey extra-curricular activities and private tutoring are considered necessary to win in the fierce competition.Fears of descending to the low-income group are real for the middle class. Many think they belong to the middle class only in education and cultural identity, but their living conditions are not much better than the impoverished, said Anthony Cheung Bing-leung, former secretary for transport and housing of the HKSAR government.A light show is on at Victoria Harbour in Hong Kong, south China, Dec. 1, 2017. (Xinhua/Wang Xi)Civil servants and teachers, who earn much more than the average income, are traditionally considered middle class. But Cheung found out in a survey that many of them could not afford to have their own apartment, with some even living in the narrow rooms of partitioned apartments.""We don't belong to the low-income group, but we could just rent an apartment now,"" said Lee, a teacher at a secondary school in Hong Kong.Lee and her husband earned nearly 1.3 million HK dollars a year, but a 50-square meter apartment is the best they could rent now for a five-member family. She preferred not to give her full name as she feels her situation is embarrassing.""We want to save more money to buy a house near prestigious elementary schools for our kids,"" Lee said. ""If our kids can't go to a good school, it'll be very tough in the future.""
CHANGING ECONOMIC STRUCTUREIn the 1970s, nearly half of Hong Kong's labor force were industrial workers when manufacturing thrived in Hong Kong. During the 1980s, Hong Kong's finance, shipping, trade and logistics and service industries started to boom.Since then, the economic landscape began to change amid subsequent industrial upgrading.A woman walks near the Harbour City in Hong Kong, south China, Aug. 27, 2019.  (Xinhua/Li Gang)Due to the hollowing out of the manufacturing industry, the wealth gap in Hong Kong widened and the class division worsened. Despite the prosperity of finance, trade and tourism in recent years, more than 1.37 million people are living below the poverty line in Hong Kong, home to more than 7 million.Working career options are now limited, leaving little hope for the youngsters to move up the social ranks.As a result, Hong Kong's social class has largely been solidified in the 21st century, with the richest people dominated by property developers and their families.The Gini coefficient, which measures the inequality of income distribution, reached a new high of 0.539 in 2016, far above the warning level of 0.4, according to data by the HKSAR government's Census and Statistics Department. The greater the number toward one, the more inequal in income distribution.   Though the HKSAR government tried to narrow the wealth gap, many people in Hong Kong said they are not sharing the fruits of economic prosperity, the young and those low-income groups in particular.STAGNATING POLITICAL BARRIERSWhat makes the deep-seated problems in Hong Kong such a hard nut to crack? The reason is complicated, according to observers, partly due to the containment in the current political structure that leads to governance difficulty, partly due to a doctrinaire implementation of the principle of ""small government, big market,"" or laisser faire, and most importantly due to the opposition's ""say no for none's sake"" that stirs political confrontation and sends Hong Kong into a dilemma of discussions without decisions, or making decisions without execution.Over the past 22 years, the successive HKSAR governments have tried many times to tackle these problems by rolling out affordable housing programs and narrowing the rich-poor gap.For example, to make houses more affordable, Tung Chee-hwa, the first HKSAR chief executive, proposed in 1997 to build at least 85,000 flats every year in the public and private sectors, raise the homeownership rate to 70 percent in 10 years and reduce the average waiting time for public rental housing to three years.Such plans, however, went aborted as home prices plunged in Hong Kong amid the Asian financial crisis in 1998.""Since Hong Kong's return, many economic and livelihood issues would not be as politicized as they are now, should the HKSAR government have introduced more policies and better social security arrangements to address those problems,"" said Tian Feilong, a law expert of the ""one country, two systems"" center with the Beijing-based Beihang University.To carry out major policies or push forward major bills, the HKSAR government needs to garner the support of two-thirds majority at the Legislative Council (LegCo).The HKSAR government's previous motions, be it economic policies or fiscal appropriations, were impeded by the opposition time and again at the LegCo, regardless of the interests of the majority of Hong Kong residents and the long-term development of the society.The HKSAR government sought in 2012 to establish the Innovation and Technology Bureau to ride the global wave of innovative startups, diversify its economic structure and bring more opportunities for young people. Such efforts, however, were obstructed by the opposition at the LegCo in defiance of repeated calls by the public. After three years, the proposal to create the bureau was finally passed by the LegCo.Vehicles run on the Hong Kong-Zhuhai-Macao Bridge, Oct. 24, 2018. (Xinhua/Liang Xu)In another case, a Hong Kong resident, incited by the opposition, appealed in 2010 for a judicial review of the construction plan of the Hong Kong-Zhuhai-Macao Bridge. Though the HKSAR government won the lawsuit after more than a year of court proceedings, 6.5 billion HK dollars of taxpayers' money had been wasted in the increased construction costs of the bridge's Hong Kong section due to the delay.As time passed, problems remained unsolved, so did public discontent.Repeated political bickering stalled Hong Kong's social progress amid the sparring, and the opposition created a false target and blamed the Chinese mainland for those deep-seated problems.Lau Pui-King, an economist in Hong Kong, snubbed the opposition's resistance of or even antagonism to the Chinese mainland, saying such thinking of secluding Hong Kong from the entire country could end nowhere but push the city down an abyss.""Seclusion brings no development opportunity for Hong Kong,"" Lau said. ""Some youngsters don't understand that Hong Kong would be even worse if it is secluded from the Chinese mainland.""""To come out of the current economic difficulty, Hong Kong needs to be linked with the Chinese mainland much closer and more effectively,"" she said."
"Xinhua world news summary at 1500 GMT, Sept. 8","SAN FRANCISCO -- Tens of thousands of locals and visitors swarmed the narrow alleys of San Francisco's Chinatown on Saturday to enjoy the Mid-Autumn Festival celebrations unfolding here in two days of non-stop fun.
The 29th edition of the local festival plunged the streets into a sea of endless cheers, foods, shopping, live music, parades, dragon dances, games, martial arts, and children's activities, as well as shows featuring the Moon Goddess presented by dozens of various groups and organizations in San Francisco. (US-Chinatown-Mid-Autumn)
- - - -
WASHINGTON -- U.S. President Donald Trump said on Saturday that he had cancelled secret meetings with the Taliban leaders and Afghan president after a car bomb in Kabul killed one American soldier and 11 others on Thursday.
""Unbeknownst to almost everyone, the major Taliban leaders and, separately, the President of Afghanistan, were going to secretly meet with me at Camp David on Sunday,"" Trump said in one of a series of tweets on Saturday evening. (US-Taliban-Negotiations)
- - - -
PARIS -- French Foreign Minister Jean-Yves Le Drian on Sunday rejected ""unworthy"" and ""unacceptable"" comments by Brazilian official mocking French President's wife Brigitte Macron.
""The way in which such a Brazilian official, minister in addition, treats Mrs. Macron is unworthy, unworthy for her, for France, but also for women, starting with the Brazilian women who themselves protest against this type of declaration,"" Le Drian said. (France-Brazil-Diplomacy)
- - - -
HONG KONG -- Some radical demonstrators set fires on roads and at least one exit of the Mass Transit Railway (MTR) in the central areas of Hong Kong on Sunday afternoon, as prolonged protests continued to disrupt traffic and cause chaos here for the third month.
Rioters smashed windows, obstructed escalators and vandalized facilities at the MTR Central station before starting the arson at one of the exits, forcing the close-down of the station. (Hong Kong-Violence)
- - - -
ADDIS ABABA -- A landslide in Ethiopia's Southern regional state has left seven people dead, local authorities said on Sunday.
In a press statement, Communication Office, Dawuro zone of Southern regional state, said a landslide caused by heavy rains on Saturday afternoon left seven people dead. (Ethiopia-Landslide)
- - - -
DAMASCUS -- The Syrian Foreign Ministry condemned on Sunday the joint U.S.-Turkish patrols in northeastern Syria, saying such a move is a flagrant violation to the international law, according to the state news agency SANA.
Such a move is condemned as it constitutes a blatant violation to the sovereignty and territorial integrity of Syria, said the ministry in its statement. (Syria-US-Turkey-Patrol)"
Foreign legislatures should not interfere in internal affairs of China's Hong Kong: SAR gov't,"HONG KONG, Sept. 18 (Xinhua) -- A spokesman for China's Hong Kong Special Administrative Region (HKSAR) government on Wednesday reiterated that foreign legislatures should not interfere in any form in the internal affairs of the HKSAR.
The reiteration was made in response to the serious and unfounded allegations made by some Hong Kong people on recent violent protests in Hong Kong and their request for the U.S. Congress to pass the so-called Hong Kong Human Rights and Democracy Act at a hearing of the United States Congressional-Executive Commission on China on Tuesday.
The spokesman said that since Hong Kong's return to the motherland, the HKSAR has been exercising ""Hong Kong people administering Hong Kong"" and a high degree of autonomy in strict accordance with the Basic Law. The ""one country, two systems"" principle has been fully and successfully implemented. Human rights and freedoms in Hong Kong are fully protected by the Basic Law, the Hong Kong Bill of Rights Ordinance and other legislation. The SAR government attaches great importance to these and is determined to safeguard them.
In the past few months, there has been a series of protests in Hong Kong with continuous escalation of violence. In various districts, protesters committed extensive destructive acts such as hurling petrol bombs, setting fires and paralyzing traffic. The Police have been exercising a high level of restraint and have been carrying out enforcement actions in strict accordance with the law, the spokesman said.
The police's enforcement actions are to restore public order as soon as possible and to protect the life and property of the general public. The SAR government has reiterated that it fully supports the police to strictly enforce the law and bring offenders to justice, the spokesman added.
The SAR government absolutely respects the public's freedoms and rights of assembly, procession and expression. The police will continue to fully facilitate the conduct of peaceful and rational public events by members of the public."
"1st LD: Radical demonstrators set fires on roads, MTR exit in central Hong Kong","HONG KONG, Sept. 8 (Xinhua) -- Some radical demonstrators set fires on roads and at least one exit of the Mass Transit Railway (MTR) in the central areas of Hong Kong Sunday afternoon, as prolonged protests continued to disrupt traffic and cause chaos here for the third month.
Rioters smashed windows, obstructed escalators and vandalized facilities at the MTR Central station before starting the arson at one of the exits, forcing the close-down of the station.
They also built barricades with dismantled road railings, trash bins and other miscellaneous objects on streets in Central and Admiralty areas.
Huge smokes billowed into the sky before fire fighters came and extinguished the fire.
As the police carried out dispersal operations in Central and Admiralty districts, some demonstrators headed to Wan Chai and Causeway Bay, blocking carriageways in the areas and paralyzing traffic.
The Hong Kong Special Administrative Region (HKSAR) government's Transport Department announced Sunday evening that several road sections on Hong Kong Island were temporarily blocked to all traffic, and the services of 18 bus routes were suspended and over 60 routes were truncated or diverted.
The MTR announced in the evening that Central and Wan Chai stations were temporarily closed because of an escalation of the situation in the stations.
The police said they have deployed tear gas and used appropriate force to disperse protesters in Causeway Bay.
The police appealed to everyone on site to leave immediately and condemned all violent acts by the radical demonstrators. Residents of the areas were advised to stay tuned to the latest situation and if necessary keep their windows shut and stay indoors."
"Radical demonstrators set fires on roads, MTR exit in central Hong Kong","HONG KONG, Sept. 8 (Xinhua) -- Some radical demonstrators set fires on roads and at least one exit of the Mass Transit Railway (MTR) in the central areas of Hong Kong on Sunday afternoon, as prolonged protests continued to disrupt traffic and cause chaos here for the third month.
Rioters smashed windows, obstructed escalators and vandalized facilities at the MTR Central station before starting the arson at one of the exits, forcing the close-down of the station.
They also built barricades with dismantled road railings, trash bins and other miscellaneous objects on streets in Central and Admiralty areas.
Huge smokes billowed into the sky before fire fighters came and extinguished the fire."
"Xinhua Asia-Pacific news summary at 1000 GMT, Sept. 24","HONG KONG -- Chow Hiu-tung, a middle-aged Hong Kong man, was still spooked by memories of being beaten up by radical protesters more than a week ago.
An illegal rally on the Hong Kong Island turned ugly again on Sept. 15 as anti-government protesters set fires, threw petrol bombs and assaulted innocent residents. Chow, 49, unfortunately fell victim to the rampant violence. (Hong Kong-Violence)
- - - - 
FAIZABAD, Afghanistan -- At least 30 insurgents have been killed in Raghistan district of the northern Badakhshan province as fighting planes have struck the Taliban hideouts over the past 24 hours, provincial governor's spokesman Nik Mohammad Nazari said Tuesday.
The Afghan fighting planes, according to the official, have also destroyed three hideouts of the insurgents during which the militants' weapon caches were also smashed.(Afghanistan-Insurgents)
- - - -
SEOUL -- Two elderly patients were confirmed dead and 47 others injured in a nursing hospital fire in South Korea, Yonhap news agency reported Tuesday citing the fire authorities.
The fire broke out at a five-story building, housing the hospital on the third and fourth floors, in Gimpo, about 30 km west of the capital Seoul, at about 9:03 a.m. local time. It was extinguished some 50 minutes later.(S.Korea-Hospital fire)
- - - - 
JAKARTA -- The death toll from the violent protest in Indonesia's eastern Papua province a day earlier rose to 24 on Tuesday with 72 others injured, military spokesman in the province Colonel Eko Daryanto said.
Hundreds of furious protesters on Monday torched down homes and other buildings in Wamena and Waena of the province during the rally sparked by rumors that a high school teacher insulted students with racist words, but the police confirmed the rumors were hoax. (Indonesia-Protest)"
Commentary: Hong Kong needs dialogue for a way out,"HONG KONG, Sept. 27 (Xinhua) -- Some 130 Hong Kong residents joined top officials of the Hong Kong Special Administrative Region (HKSAR), including Chief Executive Carrie Lam, in a candid conversation Thursday night.
It was the first ""community dialogue"" for Lam and other top officials to listen to the voices of the people, a step forward in addressing deep-rooted social problems and grievances.
Unrest has gripped Hong Kong for more than three months since protests began in June, bringing severe damage to the region. It is the broad consensus of the people of Hong Kong to end violence and restore peace and order.
In addition to responding sternly to violence and crimes, it is imperative to address the deep-seated problems in politics, people's wellbeing and the economy in order to find a way out of the impasse in Hong Kong.
Representatives at the dialogue spoke their minds regardless of their backgrounds or political stances while Lam listened quietly with humility, just as she had promised.
Those who spoke at the meeting came from a pool of tens of thousands of people who applied. Their participation showed the people of Hong Kong are willing to talk.
During the dialogue, some people voiced opinions different from those of the HKSAR government. However, a peaceful, calm and rational atmosphere was maintained to make communication possible.
Through the ""community dialogue"" initiative, Lam and the HKSAR government have shown sincerity and goodwill, which deserves to be taken seriously given the current situation. In addition, the opportunity opened up by the dialogue initiative to heal wounds and bridge differences also ought to be cherished by all Hong Kong people.
The rule of law, peace and order, as well as rationality, are shared values of the residents of Hong Kong, who hope to see dialogue prevail over conflicts, peace over violence and reason over prejudice.
Within the framework of ""one country, two systems,"" and with the support of the central government, the people of Hong Kong will surely find a way out and embrace a better future."
"Smearing Hong Kong police as ""dirty cops"" is world's biggest conspiracy: police deputy commissioner","HONG KONG, Sept. 28 (Xinhua) -- Lau Yip-shing, deputy commissioner of police of the Hong Kong Police Force, has called the attempt to smear the Hong Kong police as ""dirty cops"" as the biggest conspiracy and lie in the world.
In an internal letter to the police dated Sept. 19, Lau said since his return to the police force in August, he faced a society full of hatred, rift and instability with his colleagues every day, and together they handled the worst and most unruly riots in Hong Kong's history.
""The past six weeks have been one of the hardest, most worrying, but most glorious days of my life,"" Lau said.
Ill-intentioned people continued to spread rumors and distort facts, with an aim to discredit the police, undermine the good relationship between Hong Kong residents and the police, and incite hatred for more riots in the society, which in turn damaged the governance and security in Hong Kong, he said.
""There is no 'dirty cops'. It's a false accusation,"" Lau said, adding that Hong Kong's most pressing need is to put an end to chaos and root out all unrest and hatred.
Lau thanked the 30,000 police officers for their efforts to maintain social order in Hong Kong, and hoped the force could keep the morale and eradicate the roots of hatred and riots, and restore peace in Hong Kong.
Lau started his pre-retirement leave at the end of last year. He returned to the police force on Aug. 9 and took up a temporary post of deputy commissioner of police, whose main duties include dealing with protests."
2nd LD Writethru: 8 injured as rioters escalate violence in Hong Kong,"HONG KONG, Sept. 15 (Xinhua) -- At least eight people were injured on Sunday as rioters escalated violence by setting fires, throwing petrol bombs, beating innocent residents and blocking roads on the Hong Kong Island.
A video clip on social media showed that a man in blue shirt fainted after being surrounded and beaten by a group of black-clad rioters on a road on the Hong Kong Island.
TV footage showed that the man's face and back were in heavy bruises. Paramedics arrived later and stretchered him onto an ambulance.
The Hong Kong Hospital Authority said at around 6:00 p.m., a 49-year-old man was injured in Sunday's public event on the Hong Kong Island and was admitted to Ruttonjee Hospital in critical condition.
It updated at around 9 p.m. local time that the man's condition turned from critical to serious and was transferred to Queen Mary Hospital for further treatment.
Xinhua reporters witnessed a man being beaten and kicked by a group of rioters dressed in black at a crossing in Wan Chai. TV footage showed another white-clad man lying on the ground with blood on his face and arms after being attacked by rioters in North Point.
As of 9 p.m., eight people were injured in the public events on the Hong Kong Island, according to the hospital authority.
An illegal rally on the Hong Kong Island turned violent again on Sunday afternoon, as rioters began throwing petrol bombs in the areas around the Hong Kong Special Administrative Region (HKSAR) government offices and the Legislative Council (LegCo) building at about 4:30 p.m. local time and vandalized mass transit railway (MTR) stations.
Earlier TV footage showed that some radical protesters set fires to the Chinese national flag and a banner marking the founding of the 70th anniversary of the People's Republic of China.
Before the violence erupted, radical protesters blocked several main roads in Central, Admiralty and Wan Chai areas, seriously obstructing road traffic on the Hong Kong Island.
Admiralty, Wan Chai and Causeway Bay MTR stations were forced to close after rioters smashed the glass inside, damaged and obstructed MTR exits in escalating violence. Some exits at several other stations were also closed.
As repeated warnings to protesters who posed a serious threat to police officers and the public turned futile, the Hong Kong police deployed tear gas and specialized crowd management vehicles in dispersal operations in the Central and Admiralty areas.
The protesters then moved eastward and gathered at multiple locations in Wan Chai, Causeway Bay and North Point areas, causing a number of violent clashes.
The police warned the protesters to leave immediately and reminded the public to avoid travelling to these areas.
The LegCo Secretariat issued a red alert Sunday afternoon and required all people to evacuate the LegCo Complex immediately.
A number of stores in the once busy shopping areas in Causeway Bay, Wan Chai and Admiralty were forced to shut down Sunday afternoon.
The police said the radical protesters were participating in an unauthorized assembly and their acts have seriously threatened the safety of the people at the scenes, warning them to stop their illegal acts immediately.
Since June, Hong Kong has suffered from escalating violence that originated from protests over proposed ordinance amendments concerning fugitive offenders. Prolonged unrest has hit the city's economy, and divided friends, colleagues and even families.
Unprecedented scenes of violence have been playing out in Hong Kong over the past months. Black-clad protesters vandalizing metro stations, setting fires on streets, and attacking police with petrol bombs and bricks have become common occurrences."
